paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
25599.390329213285,-65096.84181634577,9.043865,1.2561265,-5.1762977,-1.2849722,-0.78054285,0.24251702,-1.6414622,1.7903681,-0.38229123,3.2054505,0.79044026,-0.5079851,0.84231067,-1.0106103,0.95153904,-0.35102093,0.20861126,2.4542258,-2.3597553,0.8582344,-1.6702387,-2.403794,-0.24793357,0.12481458,-0.328126,-2.03188,1.0765233,2.1617076,-0.21095935,0.9799669,25599.390329213285,-65096.84181634577,-1219.7476577748146,1224.8744947850525
51708.889780196325,-114389.11263759324,-1.8334273,0.3775761,2.918763,0.34542772,0.2085896,-2.4769328,3.0202851,-1.3260837,-1.9231608,-3.233256,-0.98478585,2.1925292,0.04577858,-0.42247006,3.0227606,0.5711435,-2.3650737,1.0080879,-3.9349885,3.5742881,-1.6677881,-2.4163682,-1.2932969,1.7619064,0.03880952,-4.108371,1.7105964,-2.502087,0.9593659,-1.5789664,51708.889780196325,-114389.11263759324,320.0001959561642,56.4285072070854
31611.331152431703,-75340.66464359526,4.407591,-4.3253136,1.9691613,-4.918516,4.8417745,-1.9734852,1.8246427,-2.642851,-0.8423685,-1.09093,0.5998935,-1.2089249,1.2746781,0.22519238,1.2252731,0.039377864,0.45938015,-0.67943954,-0.10035712,0.08535156,-1.4426184,0.27259317,-0.02427183,-0.87297475,0.051349606,-0.022080822,0.32062516,1.2879385,-0.06379912,-0.38122115,31611.331152431703,-75340.66464359526,-430.0624779944548,208.9041669500352
49594.80115817653,-103716.76814449279,-2.126385,5.998437,-1.028493,3.11529,-0.13901049,3.5709348,-2.5541492,-2.8526354,-0.17376524,0.3031733,-0.40830135,0.18241566,-1.6885641,-0.6853674,-1.3003645,-0.22591078,0.8170482,-3.4685934,-1.7550092,3.1010942,-2.5243962,3.4433606,0.98826396,1.06863,0.35411933,0.3186521,-4.092174,1.6542639,0.090739675,-0.32300076,49594.80115817653,-103716.76814449279,199.01054724078824,-1409.3374385074258
47648.37484623403,-102229.25511217614,-3.1643233,-1.9575413,-2.521407,1.4187921,2.339807,-0.5848831,-3.7963343,-3.7429192,-0.97029835,-0.6947759,-1.1648091,0.99562943,1.7766613,1.2068777,1.7173653,-3.6069307,-0.7986658,-3.9676263,-6.671365,-1.4144845,-0.29678658,-4.3650026,-1.429885,3.3217244,-2.2885196,-0.2008786,-0.51683515,-1.2877908,-0.72920614,0.410694,47648.37484623403,-102229.25511217614,1185.6532870459334,-1112.5008051055922
47083.73028330485,-104648.55766658174,-5.3969297,-2.2457335,2.753937,-1.166995,0.70369375,-1.4937903,-0.030807294,2.0959835,0.93520206,-3.4349058,2.0211742,-3.245526,2.1944373,2.0274754,0.4810659,-1.6190948,-1.9844338,0.29772928,4.679272,-2.2865078,-1.431703,2.95604,-1.7739019,1.0062857,-0.96248925,-0.5259776,-7.22147,-4.573156,-0.047842782,6.7670836,47083.73028330485,-104648.55766658174,1177.4088978416291,-1768.7415586750833
49685.92493100075,-102942.13141751038,-1.4513767,0.7409995,-6.972573,3.4607189,0.8022665,-4.0373774,1.1620027,2.336343,-2.0925267,1.6329457,1.4803998,-4.3845553,-3.37198,0.39580324,-0.390843,3.7283454,-1.6527815,0.11748873,2.3740375,0.8214037,0.12431642,-0.8034862,0.92668515,0.16456096,3.9758174,-1.6992016,3.289134,-1.7315546,-1.6707985,-5.075785,49685.92493100075,-102942.13141751038,-33.323278776729715,-719.8537807155906
45691.88003668878,-101704.88327542724,-3.7749255,-3.7434833,3.3336806,0.80079585,-2.5216844,2.4092712,2.8607306,7.3931913,-2.2812274,-3.8109202,-2.7427824,0.2177304,0.5962861,-0.5169335,-2.1073189,-0.8450367,0.7099336,0.14027952,10.108604,-6.587799,1.224322,-4.9658613,-0.22208112,-4.4365683,-8.479922,8.087536,3.668706,1.8689256,12.973747,-8.384552,45691.88003668878,-101704.88327542724,1204.124677151677,-2261.6580681253795
50879.725749266654,-112041.58106968658,-4.0267363,0.98188937,4.6553345,-2.1200857,0.85371286,-2.2943897,0.04697202,0.831527,-0.67121285,0.09600613,-0.90536493,-1.3953128,-0.14000225,-1.2580379,2.5877447,-0.022728233,2.2484744,-0.018907707,-1.8054552,1.2891957,0.8176439,0.54542816,1.0156703,1.0051924,-0.16652171,0.5282007,-0.33262253,0.48527825,-1.2514518,-0.20935383,50879.725749266654,-112041.58106968658,350.03224465377355,-100.63553324015713
45274.724713553886,-98463.52997867811,-3.582421,-6.389918,-1.2768714,1.4299557,1.0321699,-4.6889396,1.5968268,2.5037432,0.38231543,1.0868802,1.2107742,0.17618148,0.15617754,-1.7227796,-0.08694073,-1.6754085,2.5346992,-0.64161,-3.6500852,2.1095304,4.8043604,-1.5237635,1.4232551,2.8669157,5.123818,-0.053139813,0.20042792,-3.670011,-0.5664116,2.2486918,45274.724713553886,-98463.52997867811,831.4091590879225,-1776.6430407785524
24122.122466411456,-63505.30169750336,7.0001655,-5.4089866,-2.2125897,0.98201466,-5.4916353,0.5554496,-2.1788018,-0.013278944,0.11641238,0.3621158,-0.49733433,-0.02234186,-0.4107438,0.3488036,5.088756,-2.2400994,0.5648632,1.7972008,-0.64871377,-1.9874549,-0.17698443,-1.4398924,1.7693394,2.100628,-0.32027984,-0.34305036,-0.8193419,-2.3465962,-0.7133981,1.4949167,24122.122466411456,-63505.30169750336,-148.98727356130186,-187.30374289668612
35436.41131317225,-81949.7591888835,4.485154,-2.5635526,1.2955362,-4.1075487,4.1237335,-0.078316726,1.6246331,-0.48240802,-0.1414151,1.6526979,-1.8597845,-0.5577092,-0.858511,0.86610734,-1.131872,1.3949993,0.23543462,0.47101364,-0.92244667,-0.27989587,-0.7681485,-0.5341354,0.9969893,-1.4224821,1.4635082,-1.6745563,1.4025021,0.16450508,-0.73905843,1.0863562,35436.41131317225,-81949.7591888835,-205.5314845958195,-566.7443266759631
47221.41572649778,-102860.84662758964,-1.0344858,3.1039972,-3.3596992,0.92706466,-0.7186123,1.7151922,2.588028,1.0843366,1.6010972,-0.20212495,0.20940003,-0.9075602,-1.2676767,1.2306045,1.4371306,1.9119723,-1.3487663,-1.8763819,-1.4139537,-1.823485,-1.4468077,-1.0238026,-0.39611772,0.47660103,-1.5302874,-0.39530465,1.3007418,-1.6793615,-1.225372,-1.0769061,47221.41572649778,-102860.84662758964,1603.2219985786226,-2515.5229044527764
25323.33638506144,-66156.00664913299,7.3861,-6.009168,-4.8479896,1.7513244,-2.7025259,3.4105787,-3.7889116,-0.75249285,1.9185402,-0.22274607,-3.096095,-1.2222118,0.65644294,-2.5174766,1.0656446,1.6234567,5.6705947,0.046569806,2.1511192,-1.9720864,2.155827,3.0408323,-0.613707,-2.6764772,-5.439897,-1.4784384,2.176659,-1.4467103,0.0038767657,-5.6328983,25323.33638506144,-66156.00664913299,-308.75478171464107,791.2114377926803
47386.66900453576,-106327.97236019776,-1.5569893,0.039125912,2.9050941,-1.286898,1.8868784,3.3610454,-0.0053351223,-0.5809514,-0.17770618,2.7429476,0.15152584,1.8338041,-3.6180203,-1.4905117,1.3138471,2.244257,-1.2579714,2.0362408,-1.8266478,3.5429356,1.2654765,2.1281474,-2.9296074,5.7701716,-0.45066845,0.48512545,2.0754552,4.178273,-0.7409481,0.6862048,47386.66900453576,-106327.97236019776,426.5045947694187,-317.7205624562232
48617.68803754207,-102440.70536621199,-4.525553,-0.1753688,-4.616348,3.6197777,0.8699974,-1.7462691,0.45848373,-2.006531,-3.1793742,2.2496037,-2.1112208,0.69208336,-2.1817026,4.176067,1.5061686,2.441033,1.483355,3.917285,-1.3976032,-3.107689,-4.049283,-3.8579428,0.37906536,0.2545002,-5.3096685,-2.0436423,-1.4540422,-0.72573173,1.0200971,2.1534197,48617.68803754207,-102440.70536621199,1672.8037083711354,-2427.149227349835
18460.615970169387,-53420.54317388198,8.388308,-2.5274925,0.053573295,-0.9593849,-2.6920002,-1.0183787,3.7468345,-0.17955476,1.6396216,-1.6885711,-1.102836,0.26689306,-1.2777765,0.6894921,2.6221962,1.9806123,0.8497445,0.45484933,0.8287219,-0.28728965,2.6896896,-1.8016638,1.8291545,0.6136049,-0.6034582,-0.6216245,-0.77889293,2.0226996,0.7782655,-1.5393554,18460.615970169387,-53420.54317388198,138.3902310569964,-424.45272182739456
53060.03590924353,-109645.84343715457,-5.0296383,-0.9122124,0.5614359,2.132806,0.18560994,-0.88692,5.1841116,0.01088165,0.013000234,1.5191656,-0.6625905,0.21654028,-0.5512163,-2.2105458,1.4006513,0.43446228,-2.769815,0.42027575,0.57926023,-0.356431,-0.8173784,1.9609464,1.9393159,-1.3798751,0.21987586,-1.5061358,-1.6976161,1.3063388,-0.5787446,2.2489183,53060.03590924353,-109645.84343715457,7.387992091893249,127.63481970055292
42825.59631259245,-95630.63689485387,-0.48150733,1.5758549,-2.306677,-0.40185422,-3.8541927,0.98067296,-1.2262958,-0.40546718,1.4949925,1.110725,-0.11141274,0.15203811,0.03716242,-0.521799,-0.99836403,-1.1742724,1.7468189,-0.30567205,-0.8218099,-0.39558792,-1.0818766,-1.4147758,0.0048215683,-0.57591987,2.123401,-0.61347246,-0.4482809,0.73036927,-1.7610179,-1.2678719,42825.59631259245,-95630.63689485387,1116.6637964302902,-1665.7460633224953
51385.93260973415,-116704.59006592455,-2.5493884,1.4186915,2.5478384,-3.9059541,0.6819321,-0.5766879,1.462736,2.7091126,-2.6222723,0.21902138,2.493901,2.1545477,3.3780534,-0.6402212,-0.048569996,0.9037959,-1.4558641,-0.625321,2.1879096,-2.045749,-1.2292373,-2.6458282,2.7142067,-2.6376894,-1.7032485,1.1047224,-2.4789555,-0.9584973,0.95654905,0.99199563,51385.93260973415,-116704.59006592455,452.1661911791694,98.89314841390518
48266.384661257616,-103243.07615103472,-4.417065,5.953821,-2.7906635,1.4698403,-1.1228076,-0.08699173,-3.6700945,-0.339781,1.0170718,1.5272089,2.8580914,-2.2929149,-0.7228849,0.53436166,2.0524764,2.603557,2.9360948,-0.22405247,0.8490409,-0.6130758,-1.901568,-0.07600888,-2.7733843,2.531151,1.5976906,2.1807272,-2.3717113,-1.82892,2.8932226,1.5933851,48266.384661257616,-103243.07615103472,1627.7747731941326,-1290.4517264072545
48987.18649391662,-106946.84416086231,-5.4221187,-1.6879151,3.5614712,1.1981643,3.5480337,-4.9925666,-4.387982,4.492427,2.893416,4.224249,3.298137,5.473244,-6.841274,1.3684237,1.4421476,-2.5412712,-2.9435077,-1.9214529,-1.5057068,7.6861744,6.5382476,15.117495,2.055795,-1.0377579,-8.636378,-3.6251328,-5.167745,-2.0657873,3.6141634,-2.5844715,48987.18649391662,-106946.84416086231,870.2688051703879,-451.7907878828002
48408.812190056036,-108660.7450452718,-0.6169924,2.061836,2.2406178,-2.5479805,-2.7861724,1.9770204,0.9843758,3.9082518,-0.35996,1.6049109,-1.7536186,-0.046770662,-1.20165,-2.589787,-5.255485,-1.327282,0.23080921,0.54666686,-0.7671845,-1.8911387,0.29218698,3.2458062,-4.3352184,3.218416,1.8956821,-3.1229324,-0.48285028,1.9974313,-2.981865,2.961226,48408.812190056036,-108660.7450452718,81.76248087377428,-331.3068886664469
50482.31774631125,-109644.1665701243,-3.4260154,5.009865,-0.35047573,-0.22105314,-1.7233309,-2.6770372,3.3820455,0.94440037,-0.5053173,0.07794207,-0.9716402,-0.117569976,-0.25431743,1.7888528,1.2393614,-0.12517361,0.20514736,-0.84859735,1.5586228,-0.6428739,-0.15722413,1.719761,0.5815684,2.47891,0.07861048,-1.4757206,-2.006596,0.7364172,1.1857072,-0.27867848,50482.31774631125,-109644.1665701243,821.8881885305625,-203.53494174560996
47484.83620272022,-102125.9604909294,-2.8248372,8.404117,-3.5708876,0.37226206,0.117796004,1.162094,0.6168745,0.18205877,-0.64865005,1.058731,0.8141972,-2.1749644,-0.87226325,-0.43844268,0.08387313,-0.09507322,0.54850084,1.3104247,0.6383403,0.07477764,0.59904015,0.47927135,-1.2418436,-1.8966901,-0.8584514,1.9358561,2.128845,1.747419,-2.679688,-1.3723385,47484.83620272022,-102125.9604909294,1122.8977387247792,-2447.3590678742535
26104.21615321451,-67411.35999880795,6.7089505,-6.1460905,-3.2959676,-1.3711411,-1.0688095,2.3237705,-0.36160457,-0.22179236,0.0030942808,-2.4517114,0.35746387,0.30126607,-0.03063417,0.8248031,1.0400172,-1.3802272,0.0042899163,-2.0983136,-0.67036927,1.0866469,0.83072025,-0.031100113,2.0334287,2.4362144,-1.4434171,-2.3525255,-0.6130917,0.841819,0.5925054,1.8063692,26104.21615321451,-67411.35999880795,-245.31585434929707,526.7371928288335
35479.45126537988,-82469.4004342425,5.0729294,-5.577376,0.70906824,-3.137643,5.1045766,-3.0742974,0.8110342,-0.6577325,-0.7903122,0.44883606,-0.114260904,0.124069184,-1.778605,-0.25005955,2.3329945,-0.85489225,-2.907721,0.2605479,0.5970005,-0.57538915,-0.36069414,-1.0314907,1.0446893,0.62794816,1.8203639,-0.7573449,0.2020479,-0.6784603,0.69088626,-0.16375597,35479.45126537988,-82469.4004342425,-1094.383015217654,1810.3831823565722
-3089.6176211050665,46428.505131493825,20.761276,12.823855,3.4205208,1.7149857,3.9033303,-3.5100791,-2.443925,1.8543574,-2.5048635,-1.2874247,-0.5693551,0.1669169,1.745343,1.1559412,1.0931807,-0.8151647,-0.64789873,-0.9366226,2.5923076,-0.4774303,-0.009178518,-0.9147276,-0.7961962,1.0197455,0.8598801,1.0664608,1.1246742,-1.8864565,-1.0779445,0.6201156,-3089.6176211050665,46428.505131493825,-316.10117387729576,70.59774694323467
45334.19023869164,-100411.45846933292,-3.3174891,1.7294168,1.3285162,-2.3316455,-2.3980713,1.5763353,-0.24596353,3.2944667,-1.3560212,5.5978174,-1.7349669,-2.1175466,-0.40738928,-2.4766302,-1.3971031,-0.96710896,0.12967837,-0.38265207,-0.663322,-1.3876299,-3.6476083,-2.9393117,1.5707157,5.102935,-0.562996,0.763937,-1.8974893,-0.44294396,1.1423767,-0.13671488,45334.19023869164,-100411.45846933292,878.5810545793157,-1840.3244433359102
49187.08926299039,-103567.41329247213,-1.5183018,-0.84140825,-0.6264478,-0.13414478,4.0923886,-4.1592503,3.5456586,1.2832453,-1.0400376,-4.638913,-0.8960726,2.1451273,-5.736136,4.029376,1.1571822,-2.684513,-5.93959,-2.549552,4.637912,3.3977356,-7.5833664,2.020633,0.68991035,-1.8298736,0.6280631,-6.736643,-0.8533655,-1.4827329,-0.43466944,3.4614782,49187.08926299039,-103567.41329247213,127.2377620319258,-833.4996590448161
48322.90760748363,-104660.55456641792,-6.4002614,-1.009932,4.3358665,0.47494498,-1.739541,4.715827,-9.725577,-4.2512865,1.8769797,8.7987795,-2.0407465,7.6905675,-0.3976827,7.75454,-7.755363,-8.642203,0.021883467,4.4010334,12.746589,1.237045,3.1814146,-9.671413,8.337826,5.7028036,-2.218647,-1.3824679,2.8039975,-6.52802,-7.9907184,-0.85477775,48322.90760748363,-104660.55456641792,930.1777882284583,-305.34850940282587
45994.80307116717,-102187.06511288413,-3.256539,-1.528975,0.52400523,-2.7075799,-0.5933361,-0.6419236,-0.25089362,0.29626966,-2.768413,0.27273983,-0.05558357,-1.1776403,-1.1123502,3.4562373,-1.3378159,1.7382151,4.2850637,0.11354785,-0.5570321,-0.5087936,-3.9506938,2.216464,2.2223785,3.3952112,0.0069999225,0.5336216,-0.43407917,2.237476,-2.9566355,1.0814674,45994.80307116717,-102187.06511288413,185.97827484829733,498.27798596447855
33575.149872251335,-80039.7149869052,4.9868774,-0.72862923,-1.6616963,-4.0556507,-1.142931,1.0598329,2.7839193,-1.3501172,1.6648375,-0.149098,-2.2187436,-0.852936,-1.376228,-0.20631129,-1.0545967,1.1388998,-1.3616257,3.7275453,-0.027518125,1.7284361,-2.5017087,0.83653575,2.3042116,1.1144203,0.95987797,-3.1230059,-0.66175485,-0.37509784,-1.3102204,0.70895827,33575.149872251335,-80039.7149869052,-1831.7683701791218,3096.1842605009906
48502.03428264582,-105834.48281161787,-4.9479513,1.612046,0.122531205,1.1209611,1.523716,0.16084392,1.5648466,0.79196453,-1.0484272,2.1721761,-1.1713619,-0.9513633,-1.3836529,-0.9914983,0.25503364,0.13084139,-0.106361054,-2.2799144,2.4231915,-4.2956953,1.0919224,2.063641,0.82574767,0.024010753,-0.17498635,3.11337,-1.3961711,-0.04148768,-3.1786401,3.8152711,48502.03428264582,-105834.48281161787,1191.8758320696113,-399.8497434690939
49704.37520580665,-108424.61412459238,-6.482122,-1.1747628,2.4236143,-0.36599964,-1.6125654,-1.769933,2.2777848,0.31135234,-0.8762364,1.1606177,0.37629318,-1.7091106,-1.475637,-1.1194686,-0.16052479,2.2514863,-0.30172092,-0.3834474,-1.5734507,0.34574765,0.79742956,-2.2496283,0.77769226,0.98502225,-0.08887019,1.0031449,-0.18944766,-0.1975522,-0.3430141,1.8232301,49704.37520580665,-108424.61412459238,679.025159824437,-393.23841602548384
48773.33469980104,-104839.85103778742,-2.9321806,3.1622057,1.2121012,-0.8578676,-1.2307303,0.6402923,0.011128024,-1.3222182,1.360091,-1.3237572,-1.0460361,-0.3353535,0.4177434,0.2337049,0.0037478255,0.74756324,-1.2978367,-1.1527432,0.391133,-2.9177516,2.2668214,-0.26846185,5.0846014,-0.31581512,-1.3746079,-0.3029274,0.15927832,-2.7306795,1.4967241,-1.3349664,48773.33469980104,-104839.85103778742,1643.6925395149462,-2090.5404635188893
21713.96402180146,-58204.827315319024,4.866095,-3.4819765,1.0441909,-0.41769764,-4.141717,1.7328105,2.4908907,-1.953153,0.5063549,-1.117804,-0.25794253,-1.5935923,-0.944435,-0.6832539,3.986408,0.45077986,2.197772,0.27523988,-2.011735,0.00794242,2.3791687,2.173003,-0.25409424,-2.2250013,-0.3673527,1.1667678,1.6844397,-1.4418492,1.0490359,-0.12022843,21713.96402180146,-58204.827315319024,-295.1797245106254,-305.59151069944886
33381.9587289451,-79047.76398628883,1.4257374,-0.48323992,-5.286516,-2.1180558,-1.6023074,0.48647168,-0.87480026,2.0056822,-0.68168986,0.30238438,-1.2168529,-1.631249,-1.5913554,-0.20842734,-3.5523014,1.8608822,0.46296602,-0.053605676,2.4334965,-0.5159146,0.47649932,0.08259086,-0.047919095,0.23186938,0.07359704,-0.90856045,2.1018376,-0.14908445,-2.5736063,-0.4120291,33381.9587289451,-79047.76398628883,-1641.7098474915385,2454.3995454772244
16826.551489796067,-49899.01871910589,11.19669,3.307118,0.6717548,-0.85929364,-2.2540784,-1.2411203,-0.5265466,-0.7598669,0.39700854,-0.66866016,-0.2223786,0.52430964,0.6109134,-1.6844035,2.4260693,0.83294314,0.023933133,0.3997674,-0.6745616,2.9024937,-0.7281172,1.451059,0.79417735,-3.3278954,0.85943305,-0.0023053084,1.0830836,2.2050436,0.29725116,-0.11152285,16826.551489796067,-49899.01871910589,-125.66819765152282,222.08826518592522
46843.43168711702,-100609.40116483335,-2.4597306,-1.5939348,-1.8641957,0.9751038,0.4474322,-0.34494781,3.0639722,-0.9843792,0.9706662,5.2422113,1.5952357,-2.9981427,-1.9732184,0.16024132,0.55011034,-1.2234923,-1.4046752,0.7820976,-2.5333495,2.578654,1.8666495,1.8652322,-1.3018281,-0.9962056,-1.8163153,2.5939305,2.3166144,-2.1819336,-0.9492615,-5.992365,46843.43168711702,-100609.40116483335,1365.327093474478,-2211.28614668319
44872.98968534693,-99964.60597185737,-2.2645795,-1.8032153,1.5702778,-2.7213812,1.364521,-0.8498986,2.225493,-3.732735,2.2410328,0.8437623,-1.0782412,-0.62347794,1.2234964,0.97188807,-0.67406154,-1.3828208,1.5683279,-1.1763455,-0.11067619,1.206543,-1.258849,-0.4777945,0.78030264,-1.126497,1.1693683,0.94237554,0.28286415,1.1448866,-1.8395257,-0.9665051,44872.98968534693,-99964.60597185737,2048.9441334254284,-3259.9705546097402
49168.58008645887,-104468.85880679936,-5.2372313,-5.0328746,0.03781728,0.93052644,1.9339033,-1.8572396,-1.8654225,3.2090077,-3.224882,1.0660664,3.3921268,-0.24985242,-5.246719,-4.7569203,2.9442892,-0.3995635,2.1084564,-3.1065328,0.7553284,-0.99886036,-6.1347995,-2.9370317,3.9165006,0.5668552,-0.45983618,1.215768,-2.0448287,2.2929997,-0.65462303,-1.0507085,49168.58008645887,-104468.85880679936,383.41446141617865,-1676.1519349744906
50275.394106472384,-110213.68887744444,-5.43341,3.2539167,5.3715286,1.3932502,-1.2499485,-2.469726,-1.4142202,-0.59743017,-0.77285135,-1.732031,-3.762327,3.4107277,-3.1911013,-2.1250787,-1.5034472,-3.034327,2.9792786,0.33547434,-0.07961741,1.8057913,-0.14356087,3.1785083,-0.7387336,-5.775341,0.84262836,-4.8065333,2.1639109,-4.8482127,-1.4551886,3.396435,50275.394106472384,-110213.68887744444,579.2261760032671,-378.01676848760053
47025.57061468265,-103536.72093451039,-2.6324165,1.7033838,0.37419873,0.3469056,-1.4887892,-0.124182895,0.8326691,1.1646718,1.6776885,3.2855775,-1.3373641,-0.028230026,2.3122447,2.2419245,-1.3215061,1.5065014,0.35635647,-1.5390159,2.234411,1.1593995,1.4687399,-0.7188816,-0.38614556,-1.9083387,-2.9126806,0.8069653,-0.35813466,-1.0396869,-0.52427965,1.2280735,47025.57061468265,-103536.72093451039,1193.096492047291,-895.7843865217208
49946.57125292934,-108145.91217147351,-6.870146,-0.056778178,4.6199026,0.080239214,-1.4072437,-0.7774782,-0.35623145,-2.5946074,1.6209192,1.0932417,1.7361052,-0.26705447,0.121722065,-2.269375,0.24121836,-0.5227307,2.4599614,-1.5729649,1.7985352,0.45430365,-1.3928074,-0.4476672,-0.59741294,-1.289767,-2.05577,-0.88156337,2.9805827,1.8043205,4.1206403,-0.6847656,49946.57125292934,-108145.91217147351,634.9453062803922,-521.7344911597633
