paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
4448.959857572174,-3471.4045295335773,-8.153467,-0.24150951,0.7227836,0.49130756,-0.3718835,-2.2417457,-1.2255152,2.5636985,2.476377,-0.022614496,0.85670584,-0.6091468,0.48073912,-1.894884,-0.0929658,0.15669271,-0.2735202,-0.29261756,0.5898277,0.5576447,-0.6574134,-1.2718374,0.47335252,-0.57538146,-0.1870762,0.40335757,0.691596,-0.34945232,0.055420533,-0.30359223,4448.959857572174,-3471.4045295335773,-521.108593438157,952.483197108937
41906.02383470018,39617.02738683848,4.839076,-4.386133,-3.7787633,1.1843886,-1.6132399,-1.6553491,-2.2414813,2.2256696,0.22249678,0.43994457,0.7312208,-0.16379549,-0.02588683,-1.4476991,1.3661214,0.053765964,1.0466729,0.38882166,0.10335422,0.33914214,0.69811493,-0.337014,-0.2909153,0.8767775,0.4144146,-0.7187993,0.18339548,0.17762814,-0.22256555,-0.5528621,41906.02383470018,39617.02738683848,282.75010830530505,-498.2248445780066
51136.48517045162,44203.162732941484,6.9216266,-5.3327365,0.8420756,0.41467276,-0.32243887,0.5575676,0.9134228,-0.25506312,-0.98263675,1.1036416,0.7450861,-0.35043752,0.8074111,0.58611834,-1.5564877,-0.16534217,-1.410929,0.78536344,0.41887733,-0.51635134,-0.98961705,0.6917434,1.2623285,0.327005,-0.4347528,0.19472927,0.56655604,0.1815666,0.021364706,-0.36959177,51136.48517045162,44203.162732941484,524.694896190934,-496.2479841619094
54479.56966113439,55754.56036355626,8.323246,-1.1375098,8.746579,3.0517628,-0.39634657,0.6847178,1.0299232,-0.45981267,-1.148115,1.2575654,-3.400076,0.21148881,-2.0935,-2.0009985,-0.65268725,-0.4845566,-0.55284095,-1.3876283,0.96676695,-1.754785,1.7630666,-0.38728473,0.45032,-1.0712836,-1.6314359,0.71439433,1.9546409,1.5236254,0.54789656,-0.03084142,54479.56966113439,55754.56036355626,642.2758019457674,-385.6732740180522
-3152.5722303370417,13001.909960573665,-5.11514,-1.5300014,-0.09393037,2.536604,-1.2036365,-0.44560528,0.73373306,-2.1525428,0.33578408,-1.235443,-0.10974625,0.2778505,-0.6475317,-0.038502056,0.5970496,-0.26361713,0.18195958,-0.04204796,0.5792565,-0.69895244,-0.3865622,0.30421174,0.013485591,0.6941788,0.6149058,-0.3712115,0.8541833,-0.16042618,-0.52259314,-0.1861292,-3152.5722303370417,13001.909960573665,222.0652751632401,331.1017847748539
-2216.1812051641136,2757.733640057662,12.786634,18.163366,0.42959827,0.7667678,-2.153524,-5.2762136,-0.8121268,-0.25659356,-2.4437482,-4.3725123,5.1431966,-0.94155747,1.0844766,1.3157908,1.2001591,-1.7366638,4.2440643,1.741976,0.50272983,-1.1889338,1.4534945,-4.049478,-4.1068316,-0.70546097,-1.9547503,0.68643934,-2.3120291,-1.1839243,-2.4662955,2.5511127,-2216.1812051641136,2757.733640057662,-523.4580456327103,-517.532029297447
6075.72625202471,-20655.930666351083,-10.945438,0.063020445,1.1794671,-1.1070464,0.48755735,-0.6251226,-0.44123635,0.6717435,1.624692,-0.12967554,0.9651544,0.083806194,0.8846344,-0.8428795,-0.39563847,0.47388905,-0.6163641,0.1032471,0.36022913,0.7343795,-0.37592182,-0.31953022,-0.35977507,-0.36194113,0.013073823,-0.3543057,0.32906082,-0.4797704,0.15289624,-0.20641524,6075.72625202471,-20655.930666351083,-748.7500532724708,210.6204719749301
28271.21652844822,25393.679810243622,2.2056067,-0.15558162,-4.4359145,-6.148067,0.8505133,5.796059,-0.042470183,-0.61149645,-0.48085332,0.6276705,-0.08498451,-0.80262065,0.977468,-0.1866322,-0.8473112,1.0700629,0.45024726,-1.1839569,-0.104914024,-0.11512969,0.17873105,2.165859,-0.41887724,-0.06462078,-0.78593546,0.37421146,0.38030264,0.05934333,-1.0416312,-0.3848324,28271.21652844822,25393.679810243622,302.47331508448406,-107.89390480363858
8791.130471595978,7986.312020288979,-9.035764,0.71217006,-0.8699383,-0.63245803,-0.45333904,-1.0751698,0.7494675,0.47358167,0.09399754,-0.840425,-0.3877447,0.41333863,-0.46424696,0.079699725,-0.39496455,-0.025531404,0.07141982,-0.10617032,0.28102297,0.20198934,-0.58675295,0.44264024,-0.5977726,-0.2839706,-0.14898095,-0.20505336,-0.28263262,-0.54358923,-0.12227852,1.0721719,8791.130471595978,7986.312020288979,-280.5152435632654,757.7957163419876
9645.6945359006,25719.63492874543,-8.5685835,1.1397597,-0.45188534,1.1097586,-0.8905501,-0.70454866,0.5819501,0.31852767,0.46798557,-1.6742617,-0.94545674,0.22364652,0.48436952,1.0110291,0.6004142,-0.26039618,-0.5945127,0.07365199,0.49437985,0.52936554,-0.080279976,-0.05222737,0.084737204,1.0212883,-0.07333151,0.026289098,-0.10333186,0.533055,-0.5456445,-0.64791083,9645.6945359006,25719.63492874543,-329.2744387922248,855.1443415483195
-7787.349403972931,283.25654036179617,-7.2908177,-0.7782297,0.52270925,0.7560164,0.05970931,0.27420637,-0.8842585,0.5013541,0.809246,2.544223,-0.67770475,0.16765991,-0.18856657,1.0106598,-0.9083757,-0.13397807,-0.58303916,0.22457454,-0.25518918,0.9831404,-0.85115683,-0.35006517,0.08350487,-0.9296756,0.052041266,-0.005635269,0.08322237,0.33993027,-0.34153953,-0.079799615,-7787.349403972931,283.25654036179617,-144.98500331946187,899.275341142646
39988.73313351175,45170.8826899533,2.2143917,-2.9247756,-1.3895673,-2.0798078,-0.58666986,2.9256768,1.7315916,-0.5679505,0.85210747,1.727613,1.337865,-0.70260084,1.8579545,-0.97828424,-0.5856788,0.14293557,0.99573916,-0.27703366,-0.80746365,0.5344899,1.1978194,-0.68288684,1.7664179,0.17298669,0.50078034,1.2142311,-0.66706204,0.38276136,0.06840007,-0.4979242,39988.73313351175,45170.8826899533,310.08628844272675,-173.4712337945876
10522.25010858212,17996.110686236392,-10.574553,1.2711906,0.37678176,-0.4200422,0.05954935,-0.8704045,0.5197077,0.35626885,-0.27970958,-1.4874794,-0.0797651,0.15810929,-0.5181536,-0.21373197,-0.07571622,0.071779646,0.3445324,-0.3606264,-0.16320702,-0.38406646,0.30295426,-0.5089831,-0.03569471,0.16406986,-0.5145122,0.80150694,0.5447973,-0.33757025,-0.49016148,-0.017821567,10522.25010858212,17996.110686236392,-365.4602952529763,519.3224277187518
47777.966047531445,49751.37283767752,2.3891342,-4.162469,2.3335476,0.98406833,-1.1797445,0.06140112,0.09790032,-0.9179125,3.4185345,-0.69913316,1.1400689,0.17400603,-0.28275135,-0.24042171,-0.26795995,0.20562328,-0.79446584,-0.041663405,1.2614679,-1.8143368,-0.63411945,-1.141263,0.37977695,-0.22841004,0.6319028,-0.50793207,0.40748444,-0.4921863,-0.14552225,0.8762877,47777.966047531445,49751.37283767752,896.7095954599938,-114.76682676060184
10194.100588302968,29455.065279316445,-5.9885335,-0.35308766,1.7418458,-1.7806036,-0.19506851,3.044212,2.1752965,-1.7647141,3.7871795,-0.81481737,0.43660975,-1.9559165,0.47757506,-1.3173356,0.8974162,-0.874918,1.45255,0.12544408,-1.9518195,0.3322019,1.7959424,-2.0436292,-0.28694126,0.20345563,0.21081805,-0.14934164,-0.67595845,0.3070598,0.5624438,-0.45561597,10194.100588302968,29455.065279316445,441.8534221874793,588.6417665102209
10552.114797254759,-3825.9647638200768,-10.843693,1.6044791,0.1007388,-1.403084,0.532454,-0.29710826,-0.45384985,1.5309284,-1.8955147,0.8602224,-0.86642337,0.31379873,0.22592099,-0.0019786663,-0.007589885,0.031085938,0.51925886,0.16181137,0.5623955,-0.36700702,0.060642097,0.19016467,0.14916585,0.048053835,0.4220969,0.05108653,-0.52637583,0.52673495,0.12384418,0.121754915,10552.114797254759,-3825.9647638200768,-449.1807035623476,640.7105360970628
40209.208597301076,45673.25456619771,5.151002,-1.6202484,-3.2317555,2.6045356,-2.0852044,-1.2359726,0.26737103,3.679274,0.8072561,1.5058513,-1.2047998,0.19663371,-0.9776825,0.21693578,-0.28551444,0.19388297,0.08689799,1.2021515,-0.10279656,1.0278324,0.1761138,-0.4701462,-1.4035398,-0.5611946,-0.9962675,-0.58724517,-1.1131319,-0.6659198,-0.33475557,-0.22516516,40209.208597301076,45673.25456619771,443.5753529869401,-255.79732576443803
40818.66872273064,37880.055898521765,4.4105244,-4.994304,-1.2225477,1.5896094,-1.6106714,-1.4923787,0.37533626,-0.97424364,0.59827775,0.0058909478,1.8120615,-1.0561069,0.558878,-0.6236712,-0.24906869,0.08769809,0.05241507,0.28984737,-0.07390931,0.6918262,0.23404147,0.83680874,0.5246953,0.69551575,-0.28889674,-0.85227203,-0.49239028,-0.70872116,0.305065,-0.44658586,40818.66872273064,37880.055898521765,263.22846394952245,-331.92840128679956
29783.01554287637,34207.36337965645,8.830655,-4.8609576,-6.2325754,-2.0421283,0.2088467,-4.7141614,2.8350427,-2.1335318,-1.4425141,-2.9413836,0.0775732,-0.99681705,-0.14964606,-1.4282253,1.4684834,-0.34471598,0.40751526,-0.551628,0.77098554,-1.0025765,0.5673705,0.054322097,0.6542441,0.36855912,1.4051011,-0.3719577,0.09392003,0.18155764,0.46685532,0.80852944,29783.01554287637,34207.36337965645,76.43705364895844,-147.54440488326412
33723.08490593937,35513.13590567229,4.200034,-2.0533643,-3.534623,2.5058942,-3.2082407,-0.21475203,-2.6087701,1.4924918,0.15136945,0.91022056,-1.3421358,1.2529017,-0.6130618,0.79526776,0.055455852,-0.29307735,0.30212522,0.8658641,-1.418963,1.5847058,-0.28961676,-0.38203976,-0.437145,0.849161,0.53541255,0.4859913,-0.7900165,-0.37547672,0.6702015,0.4387439,33723.08490593937,35513.13590567229,251.1164630960848,-481.6010486652688
14666.404423176968,9925.740074752759,-12.511744,2.488935,1.5495273,-2.9025273,0.37158352,1.6632098,1.9897711,0.5123028,2.532251,1.2622782,0.23001042,0.51932627,1.123087,-0.5668098,-0.72653055,-0.54925996,0.5814296,0.00064336415,-0.14783795,-0.018421153,-0.034349296,-0.47476217,-0.20459028,-0.4937215,-0.44924465,0.40088072,-0.69887596,0.5398015,0.08864453,1.0025948,14666.404423176968,9925.740074752759,-86.41281103995694,-6.934485749020369
40634.807075317985,38547.73942293391,2.7819421,-5.8806915,-2.9466395,0.39290002,-1.1229763,-1.7547072,0.67577213,0.05495078,1.3937017,0.79213816,2.128449,-0.26347485,0.32020056,-0.5605601,-0.70600164,-0.48647887,-0.66966766,-0.22108625,0.55612296,-0.32202014,-0.77329004,-0.19588593,0.7689557,-0.39023918,-0.09644162,-0.14942402,0.8109713,0.4684554,0.2580928,-0.44698933,40634.807075317985,38547.73942293391,144.4883366363176,-320.44384735925723
40343.48417281768,39285.74162066441,2.9188259,-4.074124,-0.67343175,-0.03620744,0.5565536,-1.370447,0.29088116,-2.6303198,3.5096173,1.1267295,0.38239118,-0.4357134,-0.9379963,0.42227077,-0.8032007,-0.562322,0.12970592,0.3249419,-1.1936023,-0.21956605,0.81182677,0.052440714,0.7068256,0.37897933,-0.29516393,0.10755487,0.45500422,-0.034517135,-0.074700385,0.090510674,40343.48417281768,39285.74162066441,367.2653278859588,-99.35611565313404
2157.8540771440194,17923.978621149356,-7.1476245,-0.46279728,-0.683626,1.1315798,-0.04758322,-0.5641453,-0.4522641,0.11199891,-1.8319188,-0.9798898,-0.68666166,0.097059116,-1.042968,-0.22715914,0.053695142,0.92887896,-0.8229933,-0.52739877,-0.32580328,-0.29886582,-0.42164177,-0.16269693,0.81971437,-0.1516057,-0.4525853,-0.34661973,0.38252482,-0.14501257,-0.41002202,0.17668715,2157.8540771440194,17923.978621149356,-297.3245697845914,421.3781104274503
10140.82199947293,28471.449000470035,-8.699278,2.094101,-0.85280377,0.75415236,-1.8618379,0.5009877,2.0328736,1.131885,0.13954273,-0.54310036,-0.5396852,0.25021163,0.19098967,0.89730114,-0.06265819,-0.7101777,0.17305171,0.39225245,0.6125687,-0.89537907,-0.2908719,0.3682793,0.69451493,0.3483849,-0.2322338,0.455972,0.31806266,0.3547002,-0.22227348,0.116907954,10140.82199947293,28471.449000470035,-433.68487814899356,651.1065386641197
2954.5180735205113,40742.894451009066,-6.626385,0.30479148,-2.5770352,-0.7660681,-0.6407626,-0.77030754,0.963604,-0.1436359,-1.6673349,-0.08924362,-0.22014144,0.5645815,-0.91387475,1.2072269,0.0082737,-0.24042727,0.24490826,0.6179045,0.5402573,-0.21137744,0.054356795,0.8265639,1.0657567,-0.34297115,0.06314131,0.06661222,-1.4788547,-0.35245156,-0.14858964,1.274857,2954.5180735205113,40742.894451009066,-39.063334963687176,195.15740980902447
37788.55329853137,32869.936184794125,6.9798265,-5.639333,-3.877455,-1.4353629,-0.84223646,-0.96088755,0.42232573,0.102291785,1.3557067,-0.8882667,1.1986822,-0.2873435,-0.03886666,-0.7141272,-0.51027834,-1.1873763,-0.688884,-0.3426817,0.15334669,-0.024117041,-1.1095073,-1.1188439,-0.37529433,-0.85873467,0.8625286,0.30315268,0.08820869,-0.0049168593,-0.0059746373,1.6710507,37788.55329853137,32869.936184794125,104.93373482298978,-86.65323778797304
33636.128023841484,34113.6043972069,0.3782653,-4.599826,-0.6566737,1.0777481,-0.9848222,-0.7118304,-0.3301254,-1.1661509,2.7737918,-0.8921017,2.1332026,-1.706284,0.5871448,-1.4559549,-0.048327055,-0.12969714,-0.32410038,-1.5381308,0.31550565,0.27884495,-0.06885089,-0.8351189,-1.0001459,-0.27959257,-0.60625297,-0.059245292,0.6347622,-0.5398514,0.35950252,0.021626169,33636.128023841484,34113.6043972069,692.5737074276035,23.35838378795352
8862.143756612282,37331.89458587619,-8.674415,0.07828306,-0.27619398,1.7662293,-0.32893944,-0.978181,0.34219974,0.34053355,-1.3511047,-0.97752875,-0.7310672,-0.2639627,-0.1781874,0.79297006,-0.35068452,0.28019542,0.42322332,-0.25160968,0.12394825,0.6675979,-0.22100914,-0.10116978,-0.47718483,0.26594314,-0.78320545,0.8577008,0.33001474,0.80581,-0.6715011,-0.6395309,8862.143756612282,37331.89458587619,-124.2542640910783,234.50312969204202
